timesteps,wall_min,level,episodes_at_level,success_rate,fail_rate,top_failure,final_abs_heading_err,ep_rew_mean
1372160,21.593671508630116,R1,40,1.0,0,,0.10311850804747599,319.9229736328125
1376256,21.660312779744466,R1,44,1.0,0,,0.10321817028023342,318.83270263671875
1380352,21.72273982365926,R1,46,1.0,0,,0.10178117857785551,318.994384765625
1384448,21.785908857981365,R1,48,1.0,0,,0.0997454772233648,318.68438720703125
1388544,21.85113090276718,R1,50,1.0,0,,0.09919989130954442,318.2582092285156
1392640,21.917802957693734,R1,54,1.0,0,,0.09951956485614112,317.55419921875
1396736,21.982811705271402,R1,56,1.0,0,,0.09846379838628301,317.3388977050781
1400832,22.04728972117106,R1,58,1.0,0,,0.10171452702748787,317.08270263671875
1404928,22.11348171631495,R1,62,1.0,0,,0.10566056821822847,317.3974914550781
1409024,22.17640411456426,R1,64,1.0,0,,0.1086053923475469,316.615478515625
1413120,22.239870274066924,R1,66,1.0,0,,0.10780370996857976,316.38629150390625
1417216,22.30128216346105,R1,68,1.0,0,,0.10958732335959893,316.4364013671875
1421312,22.36528301636378,R1,72,1.0,0,,0.11005604001458835,315.29217529296875
1425408,22.429073802630107,R1,74,1.0,0,,0.11015517764102739,315.1517028808594
1429504,22.49178611834844,R1,76,1.0,0,,0.10480920718097465,314.7490539550781
1433600,22.556580332914987,R1,80,1.0,0,,0.10454667221580785,314.79705810546875
1437696,22.618290511767068,R1,82,1.0,0,,0.09959083123955587,314.6158142089844
1441792,22.681971228122713,R1,84,1.0,0,,0.09745064914039808,314.44989013671875
1445888,22.744677042961122,R1,86,1.0,0,,0.09800449997121355,314.489013671875
1449984,22.809844247500102,R1,90,1.0,0,,0.09303274262131066,313.43011474609375
1454080,22.873607464631398,R1,92,1.0,0,,0.0946304502560842,312.92987060546875
1458176,22.936006367206573,R1,94,1.0,0,,0.09286903440649265,312.6811218261719
1462272,23.000138787428536,R1,96,1.0,0,,0.09499309393799305,311.97845458984375
1466368,23.068807888031007,R1,100,1.0,0,,0.09719511176288385,311.3773498535156
1470464,23.134638420740764,R1,102,1.0,0,,0.09772438667772995,310.4326477050781
1474560,23.199008436997733,R1,104,1.0,0,,0.09965439459356354,310.317626953125
1478656,23.267596145470936,R1,108,1.0,0,,0.10135702378430643,311.1764221191406
1482752,23.3335151553154,R1,110,1.0,0,,0.09667906428263486,312.10906982421875
1486848,23.401512734095256,R1,112,1.0,0,,0.09993104005009151,312.1701965332031
1490944,23.46686841249466,R1,114,1.0,0,,0.09801778602693595,312.5489196777344
1495040,23.53257339000702,R1,118,1.0,0,,0.10036622111924182,312.1543273925781
1499136,23.597887667020164,R1,120,1.0,0,,0.10322549926348955,312.1856689453125
